Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
124,US-2023-950478,2024-11-15,2024-11-20,First Class,CG-17386,Customer_123,Corporate,United States,Los Angeles,Texas,33149,East,FUR-2023,Office Supplies,Tables,Product_123,354.56009063302986,7,0.3327643853466746,30.22783259750902
125,US-2021-411822,2022-11-24,2022-11-29,Second Class,CG-16862,Customer_124,Corporate,United States,New York,California,26737,East,FUR-9513,Technology,Phones,Product_124,395.86822720142504,4,0.03576669966195239,76.50539625117766
126,US-2024-601608,2024-09-12,2024-09-15,Standard Class,CG-50108,Customer_125,Home Office,United States,Chicago,Arizona,77854,Central,FUR-8235,Furniture,Art,Product_125,1116.002101202128,4,0.692550335282545,-108.54017928254575
127,US-2022-913081,2021-04-18,2021-04-22,First Class,CG-85023,Customer_126,Home Office,United States,Phoenix,Texas,55487,West,FUR-4757,Office Supplies,Chairs,Product_126,862.4289451760837,8,0.6924324660797967,-8.290540604065939
128,US-2021-227795,2024-03-31,2024-04-05,First Class,CG-90140,Customer_127,Corporate,United States,Los Angeles,New York,35314,East,FUR-9068,Furniture,Art,Product_127,321.1552838906308,4,0.47523785597513774,40.627100933683266
129,US-2024-188668,2023-03-25,2023-03-28,Second Class,CG-92963,Customer_128,Consumer,United States,New York,Illinois,45287,East,FUR-9641,Furniture,Binders,Product_128,60.93318731604351,8,0.21430744412652328,9.890960221616623
130,US-2024-837685,2023-10-02,2023-10-06,Same Day,CG-37201,Customer_129,Corporate,United States,Phoenix,Illinois,40451,South,FUR-2284,Office Supplies,Art,Product_129,310.5406727197596,9,0.02250483523111395,91.06317421334559
131,US-2024-769927,2022-03-28,2022-04-02,First Class,CG-78578,Customer_130,Home Office,United States,Chicago,Illinois,80963,East,FUR-2660,Technology,Art,Product_130,332.3672595148793,8,0.0011430433335793745,69.06146204653716
132,US-2021-573620,2024-05-14,2024-05-17,Standard Class,CG-59966,Customer_131,Consumer,United States,Los Angeles,Texas,47371,East,FUR-6353,Furniture,Chairs,Product_131,203.89680976979628,4,0.058325911778031085,38.53592699095171
133,US-2021-976338,2022-08-13,2022-08-18,Same Day,CG-64774,Customer_132,Consumer,United States,Los Angeles,Arizona,34630,West,FUR-1903,Technology,Storage,Product_132,135.65793426512397,5,0.287909061080932,22.577590403861254
134,US-2021-863429,2023-11-06,2023-11-11,Same Day,CG-20386,Customer_133,Consumer,United States,New York,New York,61236,West,FUR-9521,Technology,Binders,Product_133,1421.5114494685804,6,0.15071675679766222,416.15743276849696
135,US-2023-720307,2021-11-23,2021-11-28,First Class,CG-87228,Customer_134,Corporate,United States,New York,Illinois,43667,South,FUR-9828,Office Supplies,Phones,Product_134,505.1846724252988,9,0.21204646851001885,56.36565587910373
136,US-2021-964434,2022-08-31,2022-09-06,Second Class,CG-25225,Customer_135,Corporate,United States,Chicago,Arizona,35099,East,FUR-7010,Office Supplies,Art,Product_135,2954.8742047763844,5,0.5597283018439456,11.362031454275211
137,US-2021-653091,2022-10-21,2022-10-25,Same Day,CG-26693,Customer_136,Corporate,United States,Los Angeles,California,92382,East,FUR-1412,Furniture,Chairs,Product_136,443.5246998891179,2,0.7673198194873261,4.623755563926068
138,US-2021-773590,2021-01-02,2021-01-07,Second Class,CG-82197,Customer_137,Corporate,United States,New York,California,93421,East,FUR-7639,Office Supplies,Storage,Product_137,337.2312871809046,7,0.165420674416026,89.38253616365824
139,US-2023-773222,2023-10-31,2023-11-03,First Class,CG-53021,Customer_138,Home Office,United States,Los Angeles,New York,87604,Central,FUR-4833,Furniture,Chairs,Product_138,291.07264672016834,6,0.37251514730919166,15.503422874191436
140,US-2021-536571,2022-03-10,2022-03-16,Standard Class,CG-28261,Customer_139,Consumer,United States,Chicago,Illinois,92635,Central,FUR-3415,Furniture,Phones,Product_139,1645.3123217114091,3,0.7931835211995283,-229.61469894113736
141,US-2024-330147,2021-05-05,2021-05-12,Same Day,CG-37378,Customer_140,Home Office,United States,Los Angeles,California,48098,South,FUR-3586,Technology,Chairs,Product_140,298.163193471357,8,0.745339518587343,5.04297935647179
142,US-2021-655083,2024-01-10,2024-01-17,Standard Class,CG-96755,Customer_141,Corporate,United States,Phoenix,Arizona,37873,Central,FUR-6571,Office Supplies,Tables,Product_141,230.5356303544657,3,0.281853042423385,23.807649094411772
143,US-2024-607820,2022-04-30,2022-05-04,Second Class,CG-21937,Customer_142,Corporate,United States,Los Angeles,Arizona,33558,South,FUR-9672,Office Supplies,Binders,Product_142,155.66985887818691,4,0.25575123743846656,24.954790242223257
144,US-2024-370914,2022-10-14,2022-10-17,Second Class,CG-76330,Customer_143,Home Office,United States,Houston,California,70123,East,FUR-7557,Furniture,Tables,Product_143,766.6010918609893,9,0.1937365122697984,133.5831185238298
145,US-2024-635381,2024-03-19,2024-03-25,Standard Class,CG-57366,Customer_144,Consumer,United States,Houston,Illinois,40518,Central,FUR-7280,Technology,Art,Product_144,261.06634619702703,4,0.12432227986327114,61.57161703336881
146,US-2023-493409,2023-03-11,2023-03-14,First Class,CG-82322,Customer_145,Consumer,United States,Chicago,New York,62763,West,FUR-3882,Office Supplies,Chairs,Product_145,137.7377650573004,2,0.3680416633030227,8.718140177708158
147,US-2023-462455,2023-05-23,2023-05-29,First Class,CG-50160,Customer_146,Corporate,United States,Chicago,Illinois,84716,Central,FUR-3519,Technology,Chairs,Product_146,384.31466495370773,9,0.27289641072539805,75.79526097592469
148,US-2023-379713,2024-09-25,2024-10-01,Same Day,CG-55313,Customer_147,Corporate,United States,Chicago,Texas,69172,East,FUR-5400,Technology,Art,Product_147,915.8090665972966,8,0.595870075096316,-46.721684909016034
149,US-2021-897622,2021-05-09,2021-05-16,Same Day,CG-37032,Customer_148,Corporate,United States,Phoenix,California,92131,West,FUR-9846,Furniture,Art,Product_148,2096.7536636606305,4,0.1894932030644089,473.1820929756932
150,US-2024-949256,2022-03-14,2022-03-18,First Class,CG-27358,Customer_149,Corporate,United States,Phoenix,Texas,99276,South,FUR-1180,Office Supplies,Binders,Product_149,459.65027106354273,6,0.5890657912160393,-10.562318889134318
151,US-2023-798112,2023-01-21,2023-01-25,First Class,CG-71710,Customer_150,Consumer,United States,Los Angeles,California,13750,East,FUR-5125,Office Supplies,Storage,Product_150,162.8360670868221,6,0.23051726878557954,21.988827552868706
152,US-2023-787687,2022-05-16,2022-05-19,Standard Class,CG-96157,Customer_151,Home Office,United States,New York,New York,21881,West,FUR-4019,Office Supplies,Chairs,Product_151,636.9525784261823,2,0.4741830277180474,64.9112081278746
153,US-2021-404214,2023-12-18,2023-12-24,Second Class,CG-58821,Customer_152,Consumer,United States,Houston,Illinois,29606,Central,FUR-1764,Technology,Phones,Product_152,560.9248332663684,9,0.510744077115785,77.2258408632652
154,US-2023-664485,2024-05-06,2024-05-12,Second Class,CG-38365,Customer_153,Home Office,United States,Houston,Illinois,26819,South,FUR-5135,Office Supplies,Phones,Product_153,426.79553705523364,6,0.5374251404002662,44.88289339658439
155,US-2021-626549,2021-07-30,2021-08-04,Same Day,CG-23189,Customer_154,Corporate,United States,Houston,California,38755,Central,FUR-6038,Furniture,Phones,Product_154,442.84449198465046,5,0.14027118882980938,65.2006517755569
156,US-2022-257584,2023-06-21,2023-06-25,First Class,CG-86749,Customer_155,Corporate,United States,Los Angeles,Arizona,35811,West,FUR-7799,Technology,Art,Product_155,703.9353959786032,2,0.22616909577735544,125.15845318385239
157,US-2023-448939,2021-02-14,2021-02-20,Standard Class,CG-17248,Customer_156,Home Office,United States,Los Angeles,Texas,68122,West,FUR-4390,Office Supplies,Art,Product_156,585.2353752861144,1,0.19689254832418657,140.7547933581253
158,US-2022-391077,2024-01-26,2024-01-29,Same Day,CG-14369,Customer_157,Corporate,United States,Chicago,Illinois,47697,East,FUR-2064,Technology,Art,Product_157,268.7813816247923,7,0.46092832881238427,22.055932435392165
159,US-2021-759738,2024-07-26,2024-08-02,Standard Class,CG-73763,Customer_158,Consumer,United States,New York,Illinois,71196,South,FUR-3456,Technology,Phones,Product_158,14962.128948541163,4,0.060597121817093494,4712.6637344478295
160,US-2024-664871,2022-06-19,2022-06-26,First Class,CG-18050,Customer_159,Corporate,United States,Chicago,California,28344,South,FUR-6681,Technology,Storage,Product_159,1111.9739685050336,7,0.4146051599686801,208.7413639240751
161,US-2023-474226,2024-12-04,2024-12-08,First Class,CG-38605,Customer_160,Corporate,United States,Los Angeles,Arizona,30656,West,FUR-2346,Furniture,Binders,Product_160,80.70047702758052,5,0.06997364451443344,18.840941824548036
162,US-2021-971803,2022-04-06,2022-04-10,First Class,CG-59616,Customer_161,Corporate,United States,Phoenix,Texas,36382,East,FUR-7997,Office Supplies,Tables,Product_161,285.18770790991124,1,0.26964479194649105,62.556561364618865
163,US-2024-784393,2022-01-26,2022-01-31,Second Class,CG-64479,Customer_162,Corporate,United States,Chicago,Arizona,41031,West,FUR-5132,Office Supplies,Chairs,Product_162,276.97658765645673,5,0.5493648743608923,-15.474176108105205
164,US-2024-517216,2023-12-04,2023-12-08,First Class,CG-90934,Customer_163,Consumer,United States,Los Angeles,Arizona,81349,West,FUR-3453,Technology,Tables,Product_163,1187.0374506566375,4,0.330051244009415,248.00064158854826
165,US-2022-211032,2021-01-27,2021-02-02,Same Day,CG-50883,Customer_164,Home Office,United States,Los Angeles,California,70574,South,FUR-1538,Office Supplies,Chairs,Product_164,1767.6574111628754,1,0.22427347150578225,430.5124546749389
166,US-2021-306940,2023-03-05,2023-03-11,Second Class,CG-43055,Customer_165,Corporate,United States,Phoenix,Arizona,77260,Central,FUR-3303,Technology,Art,Product_165,176.837599291633,2,0.49268574071922755,10.230165013146596
167,US-2024-404748,2024-01-26,2024-02-01,Standard Class,CG-78731,Customer_166,Corporate,United States,Phoenix,Texas,67529,Central,FUR-7421,Technology,Phones,Product_166,892.7050070270476,9,0.5922152899856893,60.79236202428211
168,US-2023-561552,2023-09-02,2023-09-08,Same Day,CG-17450,Customer_167,Consumer,United States,Phoenix,New York,11494,South,FUR-1248,Technology,Tables,Product_167,543.985830406646,1,0.203667947818077,125.92766890791702
169,US-2023-981506,2022-07-02,2022-07-07,Same Day,CG-12925,Customer_168,Consumer,United States,New York,New York,28363,East,FUR-2391,Furniture,Art,Product_168,616.7330452800229,4,0.2395199208767018,117.60191719241685
170,US-2022-326727,2022-09-13,2022-09-17,Standard Class,CG-90051,Customer_169,Consumer,United States,Los Angeles,Texas,31812,South,FUR-3172,Office Supplies,Chairs,Product_169,1465.0125024294348,8,0.5122351335608689,194.96757851532726
171,US-2024-173869,2022-07-21,2022-07-25,Second Class,CG-60272,Customer_170,Corporate,United States,Phoenix,California,30437,East,FUR-2335,Technology,Binders,Product_170,84.06571809218684,5,0.7721786081444683,-13.453563174021912
172,US-2021-891842,2022-12-05,2022-12-09,Same Day,CG-15310,Customer_171,Home Office,United States,New York,Illinois,17160,South,FUR-3259,Office Supplies,Binders,Product_171,1101.963114260306,7,0.17109722933582053,344.96395462525794
173,US-2023-969807,2024-05-27,2024-06-01,Same Day,CG-41817,Customer_172,Consumer,United States,Houston,California,51343,East,FUR-7615,Furniture,Tables,Product_172,2105.8404317914087,2,0.5233981085689677,-64.88616381224682
174,US-2024-811404,2021-07-04,2021-07-09,Same Day,CG-54528,Customer_173,Consumer,United States,Houston,Texas,33593,West,FUR-6534,Furniture,Tables,Product_173,154.0646271994039,4,0.7252718728547105,-10.26081880021227
175,US-2024-818675,2023-12-29,2024-01-04,Second Class,CG-65779,Customer_174,Consumer,United States,Houston,Arizona,10284,West,FUR-9691,Technology,Tables,Product_174,646.9908114433574,4,0.36957341203548905,39.787019144933396
176,US-2022-982487,2024-02-28,2024-03-04,Second Class,CG-94816,Customer_175,Home Office,United States,Los Angeles,New York,58083,East,FUR-1810,Furniture,Tables,Product_175,636.0010501223883,1,0.25347538119625973,81.18237903160454
177,US-2023-302416,2023-04-28,2023-05-03,Second Class,CG-92641,Customer_176,Corporate,United States,New York,Arizona,47851,South,FUR-5984,Furniture,Tables,Product_176,57.0123251756435,8,0.5334968521652331,3.398958985159844
178,US-2023-711004,2022-08-22,2022-08-25,Same Day,CG-94083,Customer_177,Corporate,United States,New York,California,30378,West,FUR-8348,Furniture,Art,Product_177,677.4211249243145,3,0.025145445184629002,131.66987389758737
179,US-2021-678533,2023-03-17,2023-03-23,First Class,CG-86310,Customer_178,Corporate,United States,Houston,Texas,18491,South,FUR-8556,Furniture,Chairs,Product_178,279.7445744505094,4,0.2881284404266992,68.28149236680571
180,US-2023-667344,2024-09-19,2024-09-25,Standard Class,CG-25457,Customer_179,Consumer,United States,Chicago,New York,75500,Central,FUR-4713,Furniture,Chairs,Product_179,1802.8369548309208,2,0.20637922145369086,275.355967063839
181,US-2021-510925,2024-03-23,2024-03-26,First Class,CG-52311,Customer_180,Corporate,United States,Houston,Texas,76436,West,FUR-4704,Furniture,Storage,Product_180,173.32460721679652,5,0.17969736222274238,28.53925404819428
182,US-2023-875024,2021-03-20,2021-03-24,Second Class,CG-13980,Customer_181,Consumer,United States,Los Angeles,New York,11459,South,FUR-2210,Office Supplies,Phones,Product_181,348.13533321753044,5,0.1438074108215706,104.72225557488666
183,US-2022-420701,2022-08-02,2022-08-05,Same Day,CG-30886,Customer_182,Home Office,United States,Houston,New York,23680,South,FUR-4745,Furniture,Binders,Product_182,216.46197533310755,3,0.5896506412687631,12.585514136605319
184,US-2023-379687,2022-02-17,2022-02-20,Same Day,CG-87112,Customer_183,Home Office,United States,Houston,New York,29305,Central,FUR-8791,Office Supplies,Tables,Product_183,286.5237155067658,8,0.7640798362607715,-13.66590102247882
185,US-2021-530634,2022-06-30,2022-07-03,First Class,CG-60877,Customer_184,Corporate,United States,New York,California,45301,South,FUR-2491,Technology,Binders,Product_184,216.5010228528504,1,0.3078165162575543,16.316260111917742
186,US-2021-849971,2021-06-18,2021-06-23,First Class,CG-46181,Customer_185,Consumer,United States,Houston,Texas,42692,East,FUR-8301,Furniture,Chairs,Product_185,301.79754471152734,2,0.03928264552643279,100.88549319650663
187,US-2022-596507,2022-11-12,2022-11-15,Standard Class,CG-43262,Customer_186,Consumer,United States,Phoenix,Illinois,49347,West,FUR-7460,Furniture,Phones,Product_186,192.308913743314,1,0.5751294509380623,-2.963762517017564
188,US-2023-982470,2022-08-06,2022-08-13,Same Day,CG-10947,Customer_187,Corporate,United States,Phoenix,Illinois,27189,East,FUR-4048,Office Supplies,Phones,Product_187,241.36144280304995,6,0.4305634675708716,44.288858266033614
189,US-2023-509940,2022-05-30,2022-06-02,First Class,CG-10022,Customer_188,Home Office,United States,Chicago,Illinois,17595,Central,FUR-5919,Furniture,Art,Product_188,190.43209757326147,4,0.5789156910766464,8.529846600610526
190,US-2022-365972,2024-08-30,2024-09-03,Standard Class,CG-11128,Customer_189,Home Office,United States,Los Angeles,Texas,94148,East,FUR-3934,Office Supplies,Tables,Product_189,306.0277614290764,1,0.5183233313591251,33.056185164390016
191,US-2023-216656,2021-02-01,2021-02-05,Second Class,CG-89522,Customer_190,Home Office,United States,Los Angeles,Arizona,74370,South,FUR-7110,Office Supplies,Storage,Product_190,287.2306760339537,7,0.7243487847707814,-4.42833128252947
192,US-2023-117087,2021-10-14,2021-10-18,First Class,CG-42322,Customer_191,Home Office,United States,New York,Texas,11921,Central,FUR-2817,Furniture,Phones,Product_191,28.71761998968152,9,0.11235215418153395,7.5433029455813765
193,US-2021-393481,2022-08-17,2022-08-20,Second Class,CG-58929,Customer_192,Home Office,United States,Los Angeles,New York,12387,Central,FUR-7613,Technology,Art,Product_192,558.4859239805436,5,0.13532947620779323,153.91820277574715
194,US-2023-236554,2023-12-03,2023-12-09,Standard Class,CG-91696,Customer_193,Corporate,United States,Chicago,Arizona,86266,East,FUR-5319,Technology,Tables,Product_193,2228.6037065526807,7,0.2732553792185097,407.5427010292094
195,US-2023-951765,2022-09-09,2022-09-13,Second Class,CG-19808,Customer_194,Corporate,United States,Phoenix,New York,90366,Central,FUR-2275,Technology,Chairs,Product_194,943.1574175071606,4,0.3931110527979622,12.906346933315973
196,US-2022-585757,2023-10-22,2023-10-25,Same Day,CG-62882,Customer_195,Corporate,United States,New York,New York,14825,East,FUR-8231,Office Supplies,Storage,Product_195,220.40635169872235,4,0.7405710248061768,-22.300909563938554
197,US-2022-282024,2021-09-27,2021-10-01,Same Day,CG-31725,Customer_196,Home Office,United States,Phoenix,Texas,15282,East,FUR-3877,Office Supplies,Tables,Product_196,1234.0465319692223,4,0.7255713834799685,-122.79033000536873
198,US-2024-236535,2024-04-18,2024-04-23,Second Class,CG-82534,Customer_197,Home Office,United States,Chicago,Illinois,23869,East,FUR-5014,Furniture,Art,Product_197,179.690287274814,5,0.6974976954155018,-1.069913003393964
199,US-2021-867524,2022-06-02,2022-06-07,Same Day,CG-49950,Customer_198,Corporate,United States,New York,Arizona,25451,Central,FUR-5087,Office Supplies,Binders,Product_198,594.774946037469,8,0.17802154715487353,134.55228804254563
